,HomeShots,HomeShotsOnTarget,HomeShotsFromPK,HomePasses,HomeCrosses,HomeDirectFK,HomeIndirectFK,HomeCK,HomeThrowin,HomeDribbling,HomeTackles,HomeClearances,HomeIntercepts,HomeOffsides,HomeYellowCards,HomeRedCards,Home30mLineEntries,HomePenaltyAreaEntries,HomeAttacks,HomeChanceBuildingRate,HomePossession,AwayShots,AwayShotsOnTarget,AwayShotsFromPK,AwayPasses,AwayCrosses,AwayDirectFK,AwayIndirectFK,AwayCK,AwayThrowin,AwayDribbling,AwayTackles,AwayClearances,AwayIntercepts,AwayOffsides,AwayYellowCards,AwayRedCards,Away30mLineEntries,AwayPenaltyAreaEntries,AwayAttacks,AwayChanceBuildingRate,AwayPossession
21220821,8.0,2.0,0.0,561.0,11.0,11.0,2.0,6.0,26.0,15.0,12.0,25.0,2.0,0.0,0.0,0.0,42.0,6.0,116.0,6.9,51.8,15.0,9.0,0.0,589.0,7.0,8.0,0.0,6.0,18.0,7.0,25.0,21.0,1.0,2.0,1.0,0.0,53.0,18.0,109.0,13.8,48.2
21122303,13.0,4.0,0.0,237.0,11.0,12.0,0.0,2.0,8.0,11.0,21.0,36.0,2.0,0.0,1.0,0.0,24.0,7.0,94.0,13.8,31.5,9.0,5.0,0.0,781.0,22.0,15.0,0.0,8.0,16.0,8.0,17.0,13.0,1.0,0.0,1.0,0.0,61.0,17.0,104.0,8.7,68.5
21125411,9.0,3.0,0.0,331.0,8.0,14.0,3.0,3.0,26.0,10.0,22.0,36.0,2.0,0.0,2.0,0.0,25.0,4.0,122.0,7.4,41.0,10.0,4.0,0.0,533.0,21.0,16.0,0.0,5.0,32.0,10.0,24.0,15.0,2.0,3.0,2.0,0.0,50.0,16.0,124.0,8.1,59.0
21122205,14.0,4.0,0.0,401.0,10.0,16.0,2.0,8.0,28.0,15.0,19.0,14.0,1.0,1.0,2.0,0.0,32.0,11.0,136.0,10.3,43.7,17.0,8.0,0.0,623.0,13.0,5.0,1.0,3.0,22.0,8.0,23.0,25.0,4.0,2.0,0.0,0.0,56.0,16.0,123.0,13.8,56.3
21121810,14.0,4.0,0.0,506.0,8.0,11.0,2.0,6.0,14.0,10.0,14.0,27.0,3.0,2.0,1.0,0.0,30.0,13.0,116.0,12.1,49.6,8.0,4.0,0.0,571.0,21.0,9.0,2.0,4.0,26.0,13.0,13.0,12.0,0.0,2.0,1.0,0.0,50.0,14.0,114.0,7.0,50.4
21123336,10.0,4.0,0.0,470.0,10.0,10.0,0.0,3.0,19.0,7.0,21.0,11.0,4.0,1.0,0.0,0.0,24.0,9.0,106.0,9.4,44.2,4.0,1.0,0.0,582.0,5.0,9.0,1.0,3.0,19.0,9.0,15.0,17.0,2.0,0.0,0.0,0.0,19.0,4.0,109.0,3.7,55.8
21123401,7.0,0.0,0.0,401.0,15.0,9.0,2.0,3.0,29.0,12.0,15.0,18.0,0.0,2.0,1.0,0.0,29.0,7.0,120.0,5.8,51.3,16.0,9.0,1.0,422.0,9.0,12.0,3.0,4.0,25.0,11.0,24.0,17.0,1.0,2.0,0.0,0.0,37.0,13.0,122.0,13.1,48.7
21123107,7.0,4.0,0.0,504.0,13.0,9.0,1.0,3.0,14.0,3.0,12.0,21.0,1.0,2.0,0.0,0.0,29.0,5.0,105.0,6.7,45.4,11.0,1.0,0.0,597.0,17.0,15.0,2.0,3.0,25.0,15.0,6.0,13.0,2.0,1.0,1.0,0.0,50.0,19.0,107.0,10.3,54.6
21122009,18.0,8.0,1.0,433.0,23.0,13.0,3.0,3.0,22.0,16.0,16.0,19.0,0.0,3.0,0.0,0.0,44.0,18.0,130.0,13.8,46.9,13.0,3.0,1.0,477.0,13.0,5.0,3.0,6.0,18.0,15.0,17.0,26.0,2.0,3.0,1.0,0.0,40.0,10.0,127.0,10.2,53.1
21121214,8.0,2.0,0.0,313.0,10.0,14.0,2.0,7.0,24.0,6.0,17.0,22.0,1.0,3.0,2.0,0.0,21.0,7.0,131.0,6.1,42.4,16.0,5.0,0.0,464.0,18.0,15.0,3.0,2.0,23.0,14.0,26.0,26.0,1.0,2.0,0.0,0.0,32.0,15.0,123.0,13.0,57.6
21122108,9.0,2.0,0.0,428.0,11.0,12.0,0.0,7.0,11.0,6.0,23.0,19.0,4.0,2.0,0.0,0.0,46.0,9.0,126.0,7.1,45.8,9.0,3.0,0.0,561.0,18.0,14.0,2.0,2.0,39.0,12.0,27.0,11.0,0.0,0.0,0.0,0.0,55.0,8.0,131.0,6.9,54.2
21133310,10.0,3.0,0.0,667.0,19.0,7.0,2.0,7.0,19.0,11.0,15.0,9.0,2.0,2.0,0.0,0.0,60.0,13.0,115.0,8.7,61.4,10.0,2.0,0.0,393.0,9.0,5.0,2.0,3.0,22.0,6.0,12.0,23.0,3.0,2.0,1.0,0.0,34.0,9.0,115.0,8.7,38.6
21130820,10.0,6.0,0.0,435.0,14.0,14.0,0.0,3.0,17.0,21.0,18.0,26.0,1.0,0.0,2.0,0.0,36.0,9.0,115.0,8.7,49.0,10.0,1.0,0.0,468.0,18.0,18.0,0.0,4.0,31.0,9.0,23.0,11.0,0.0,0.0,1.0,0.0,35.0,10.0,129.0,7.8,51.0
21130921,7.0,2.0,0.0,352.0,11.0,8.0,1.0,4.0,19.0,13.0,24.0,29.0,5.0,1.0,1.0,0.0,25.0,7.0,109.0,6.4,36.6,17.0,7.0,0.0,741.0,16.0,8.0,1.0,8.0,18.0,16.0,17.0,15.0,1.0,0.0,1.0,0.0,86.0,26.0,111.0,15.3,63.4
21130518,15.0,7.0,0.0,650.0,20.0,12.0,2.0,4.0,27.0,7.0,29.0,11.0,3.0,0.0,0.0,0.0,54.0,13.0,120.0,12.5,54.5,7.0,1.0,0.0,480.0,3.0,12.0,0.0,0.0,33.0,6.0,25.0,20.0,3.0,2.0,0.0,0.0,20.0,4.0,126.0,5.6,45.5
21132311,10.0,4.0,0.0,309.0,11.0,7.0,0.0,12.0,38.0,15.0,20.0,27.0,1.0,1.0,3.0,0.0,17.0,11.0,136.0,7.4,48.0,12.0,4.0,0.0,436.0,17.0,9.0,1.0,6.0,29.0,11.0,24.0,32.0,3.0,0.0,2.0,0.0,33.0,10.0,128.0,9.4,52.0
21130734,15.0,6.0,0.0,459.0,28.0,13.0,0.0,5.0,24.0,19.0,12.0,17.0,2.0,2.0,0.0,0.0,50.0,15.0,106.0,14.2,44.5,11.0,2.0,0.0,567.0,15.0,8.0,2.0,1.0,24.0,5.0,14.0,22.0,1.0,0.0,1.0,0.0,30.0,9.0,101.0,10.9,55.5
21131231,11.0,4.0,0.0,356.0,13.0,10.0,1.0,5.0,38.0,18.0,20.0,13.0,1.0,1.0,0.0,0.0,33.0,12.0,137.0,8.0,41.2,4.0,2.0,0.0,627.0,16.0,7.0,1.0,2.0,29.0,8.0,25.0,21.0,2.0,1.0,1.0,0.0,32.0,8.0,125.0,3.2,58.8
21133614,14.0,2.0,0.0,514.0,14.0,13.0,0.0,4.0,31.0,13.0,10.0,9.0,1.0,1.0,2.0,0.0,44.0,18.0,130.0,10.8,61.2,7.0,2.0,0.0,341.0,7.0,10.0,1.0,5.0,21.0,9.0,14.0,21.0,3.0,0.0,1.0,0.0,21.0,8.0,122.0,5.7,38.8
21130354,8.0,3.0,0.0,638.0,14.0,13.0,0.0,3.0,29.0,6.0,18.0,13.0,2.0,1.0,0.0,0.0,40.0,13.0,110.0,7.3,61.7,10.0,5.0,0.0,425.0,14.0,9.0,1.0,6.0,11.0,12.0,20.0,19.0,2.0,0.0,1.0,0.0,40.0,7.0,106.0,9.4,38.3
21130122,20.0,6.0,0.0,598.0,17.0,10.0,1.0,12.0,29.0,6.0,16.0,11.0,1.0,2.0,0.0,0.0,64.0,18.0,124.0,16.1,62.7,2.0,0.0,0.0,294.0,7.0,14.0,2.0,1.0,18.0,3.0,10.0,33.0,2.0,1.0,0.0,0.0,15.0,3.0,112.0,1.8,37.3
21200910,12.0,3.0,0.0,663.0,10.0,12.0,4.0,10.0,22.0,8.0,23.0,11.0,1.0,3.0,0.0,0.0,38.0,11.0,136.0,8.8,58.9,11.0,3.0,0.0,381.0,10.0,13.0,3.0,4.0,19.0,5.0,17.0,23.0,2.0,4.0,0.0,0.0,28.0,13.0,123.0,8.9,41.1
21202154,19.0,6.0,0.0,719.0,19.0,9.0,3.0,11.0,27.0,9.0,17.0,12.0,0.0,1.0,0.0,0.0,71.0,19.0,125.0,15.2,68.0,11.0,5.0,0.0,240.0,5.0,7.0,1.0,4.0,29.0,12.0,9.0,24.0,3.0,3.0,1.0,0.0,11.0,7.0,121.0,9.1,32.0
21210801,3.0,0.0,0.0,495.0,7.0,16.0,2.0,3.0,28.0,15.0,18.0,18.0,1.0,3.0,1.0,0.0,21.0,2.0,138.0,2.2,49.6,12.0,4.0,0.0,470.0,11.0,8.0,3.0,7.0,25.0,10.0,28.0,22.0,0.0,1.0,0.0,0.0,41.0,10.0,138.0,8.7,50.4
21140708,9.0,2.0,0.0,461.0,10.0,6.0,3.0,5.0,33.0,4.0,19.0,19.0,2.0,2.0,3.0,0.0,24.0,7.0,117.0,7.7,48.0,12.0,5.0,0.0,531.0,8.0,11.0,2.0,2.0,20.0,12.0,28.0,22.0,1.0,3.0,0.0,0.0,44.0,8.0,122.0,9.8,52.0
21145423,14.0,3.0,0.0,409.0,23.0,7.0,1.0,6.0,25.0,21.0,15.0,32.0,0.0,0.0,3.0,0.0,35.0,12.0,129.0,10.9,50.2,13.0,4.0,0.0,399.0,25.0,11.0,0.0,5.0,28.0,12.0,19.0,29.0,3.0,1.0,1.0,0.0,41.0,16.0,135.0,9.6,49.8
21140105,11.0,6.0,1.0,311.0,11.0,15.0,5.0,5.0,26.0,4.0,29.0,17.0,2.0,5.0,2.0,1.0,32.0,11.0,131.0,8.4,43.7,16.0,6.0,0.0,488.0,18.0,17.0,5.0,4.0,19.0,11.0,20.0,15.0,2.0,5.0,2.0,0.0,38.0,11.0,132.0,12.1,56.3
21141820,13.0,3.0,0.0,567.0,9.0,6.0,2.0,3.0,25.0,9.0,21.0,30.0,3.0,3.0,0.0,0.0,30.0,11.0,115.0,11.3,55.4,9.0,2.0,0.0,418.0,16.0,10.0,4.0,5.0,24.0,14.0,17.0,14.0,2.0,2.0,0.0,0.0,35.0,8.0,124.0,7.3,44.6
21141122,18.0,5.0,0.0,445.0,26.0,9.0,4.0,12.0,34.0,21.0,24.0,10.0,0.0,1.0,0.0,0.0,45.0,16.0,136.0,13.2,54.1,8.0,6.0,0.0,351.0,6.0,19.0,1.0,4.0,22.0,13.0,22.0,28.0,2.0,3.0,3.0,0.0,18.0,12.0,132.0,6.1,45.9
21143133,12.0,3.0,1.0,594.0,16.0,10.0,2.0,7.0,24.0,6.0,11.0,21.0,1.0,1.0,2.0,0.0,40.0,9.0,111.0,10.8,57.8,12.0,3.0,0.0,411.0,11.0,8.0,1.0,6.0,22.0,9.0,18.0,29.0,1.0,2.0,0.0,0.0,27.0,15.0,107.0,11.2,42.2
21141036,16.0,1.0,0.0,470.0,18.0,11.0,3.0,4.0,34.0,17.0,14.0,8.0,1.0,4.0,2.0,0.0,34.0,11.0,129.0,12.4,47.4,5.0,2.0,0.0,466.0,5.0,14.0,4.0,2.0,25.0,8.0,23.0,21.0,2.0,3.0,1.0,0.0,24.0,5.0,126.0,4.0,52.6
21143412,11.0,4.0,0.0,293.0,7.0,14.0,3.0,2.0,25.0,12.0,24.0,40.0,0.0,1.0,0.0,0.0,22.0,2.0,130.0,8.5,45.6,14.0,5.0,0.0,437.0,21.0,18.0,1.0,8.0,31.0,12.0,19.0,12.0,0.0,3.0,1.0,0.0,36.0,11.0,144.0,9.7,54.4
21142114,13.0,3.0,0.0,469.0,15.0,7.0,2.0,5.0,18.0,5.0,21.0,25.0,3.0,1.0,0.0,0.0,37.0,19.0,118.0,11.0,46.1,13.0,3.0,0.0,555.0,13.0,11.0,1.0,4.0,18.0,16.0,19.0,15.0,2.0,2.0,1.0,0.0,43.0,11.0,121.0,10.7,53.9
21140903,14.0,2.0,0.0,696.0,20.0,9.0,2.0,6.0,21.0,12.0,9.0,7.0,2.0,1.0,0.0,0.0,62.0,7.0,111.0,12.6,56.6,11.0,7.0,0.0,498.0,10.0,10.0,1.0,1.0,13.0,7.0,23.0,23.0,2.0,2.0,1.0,0.0,27.0,8.0,106.0,10.4,43.4
21151407,11.0,5.0,0.0,644.0,15.0,14.0,0.0,4.0,17.0,13.0,16.0,21.0,3.0,0.0,0.0,1.0,43.0,13.0,107.0,10.3,63.0,10.0,3.0,0.0,320.0,10.0,9.0,0.0,0.0,19.0,8.0,12.0,22.0,2.0,0.0,2.0,0.0,24.0,4.0,98.0,10.2,37.0
21155431,7.0,3.0,0.0,358.0,4.0,11.0,2.0,1.0,29.0,4.0,12.0,27.0,0.0,2.0,0.0,0.0,25.0,7.0,103.0,6.8,40.2,11.0,5.0,0.0,601.0,21.0,8.0,2.0,4.0,31.0,3.0,20.0,10.0,5.0,2.0,0.0,0.0,43.0,12.0,109.0,10.1,59.8
21153301,11.0,4.0,0.0,534.0,18.0,10.0,2.0,9.0,29.0,13.0,14.0,21.0,1.0,10.0,2.0,0.0,34.0,9.0,131.0,8.4,59.1,8.0,1.0,0.0,363.0,11.0,9.0,10.0,3.0,22.0,3.0,14.0,28.0,0.0,2.0,0.0,0.0,17.0,11.0,118.0,6.8,40.9
21152134,17.0,8.0,1.0,627.0,16.0,6.0,1.0,2.0,15.0,12.0,20.0,14.0,3.0,6.0,0.0,0.0,58.0,18.0,112.0,15.2,53.0,9.0,3.0,0.0,462.0,14.0,11.0,6.0,5.0,13.0,4.0,18.0,13.0,1.0,0.0,1.0,0.0,39.0,7.0,122.0,7.4,47.0
21150318,10.0,4.0,0.0,442.0,10.0,8.0,2.0,7.0,13.0,8.0,22.0,25.0,1.0,1.0,0.0,0.0,32.0,9.0,103.0,9.7,44.5,17.0,2.0,0.0,602.0,15.0,7.0,1.0,4.0,17.0,16.0,10.0,13.0,3.0,2.0,0.0,0.0,50.0,14.0,107.0,15.9,55.5
21152312,10.0,4.0,1.0,392.0,10.0,12.0,2.0,7.0,19.0,6.0,20.0,27.0,1.0,0.0,1.0,0.0,27.0,4.0,115.0,8.7,48.0,10.0,3.0,0.0,419.0,16.0,8.0,0.0,3.0,26.0,7.0,17.0,16.0,1.0,2.0,1.0,0.0,29.0,9.0,121.0,8.3,52.0
21150511,11.0,3.0,0.0,777.0,20.0,13.0,3.0,3.0,26.0,10.0,15.0,21.0,3.0,2.0,3.0,0.0,58.0,11.0,127.0,8.7,64.6,14.0,4.0,0.0,326.0,7.0,13.0,2.0,4.0,18.0,8.0,22.0,21.0,3.0,3.0,1.0,0.0,27.0,8.0,120.0,11.7,35.4
21153608,10.0,2.0,0.0,505.0,6.0,13.0,2.0,5.0,11.0,7.0,18.0,28.0,1.0,2.0,2.0,0.0,31.0,4.0,109.0,9.2,59.8,10.0,1.0,0.0,362.0,13.0,19.0,2.0,7.0,30.0,8.0,15.0,13.0,1.0,2.0,1.0,0.0,22.0,7.0,124.0,8.1,40.2
21152209,13.0,3.0,0.0,455.0,11.0,14.0,1.0,3.0,25.0,7.0,19.0,25.0,1.0,2.0,0.0,0.0,32.0,10.0,128.0,10.2,47.3,13.0,3.0,0.0,492.0,16.0,13.0,2.0,4.0,20.0,17.0,20.0,19.0,1.0,1.0,1.0,0.0,46.0,11.0,121.0,10.7,52.7
21152010,13.0,3.0,0.0,553.0,21.0,14.0,3.0,2.0,18.0,13.0,18.0,20.0,2.0,2.0,2.0,0.0,43.0,15.0,114.0,11.4,57.8,7.0,6.0,0.0,376.0,15.0,10.0,2.0,7.0,22.0,14.0,13.0,27.0,1.0,3.0,0.0,0.0,45.0,11.0,114.0,6.1,42.2
21161003,15.0,4.0,0.0,488.0,19.0,8.0,1.0,3.0,24.0,15.0,11.0,15.0,2.0,2.0,0.0,0.0,44.0,18.0,108.0,13.9,44.5,6.0,3.0,1.0,559.0,8.0,13.0,2.0,3.0,16.0,1.0,18.0,19.0,2.0,1.0,1.0,0.0,20.0,6.0,107.0,5.6,55.5
21161221,13.0,3.0,0.0,360.0,11.0,12.0,2.0,2.0,18.0,13.0,22.0,21.0,2.0,2.0,1.0,0.0,29.0,5.0,116.0,11.2,36.3,15.0,5.0,0.0,792.0,9.0,7.0,2.0,3.0,32.0,15.0,24.0,14.0,2.0,2.0,0.0,0.0,66.0,18.0,121.0,12.4,63.7
21163105,3.0,1.0,0.0,322.0,3.0,7.0,1.0,1.0,25.0,5.0,15.0,35.0,3.0,3.0,1.0,0.0,10.0,2.0,121.0,2.5,31.1,18.0,8.0,0.0,937.0,32.0,6.0,3.0,7.0,35.0,5.0,15.0,11.0,3.0,2.0,1.0,0.0,98.0,25.0,131.0,13.7,68.9
21160854,18.0,4.0,0.0,635.0,27.0,15.0,1.0,3.0,41.0,18.0,13.0,24.0,3.0,0.0,1.0,0.0,59.0,26.0,135.0,13.3,64.7,7.0,3.0,0.0,288.0,10.0,10.0,0.0,6.0,27.0,9.0,25.0,43.0,1.0,1.0,0.0,0.0,17.0,10.0,131.0,5.3,35.3
21161118,15.0,5.0,0.0,442.0,17.0,16.0,2.0,8.0,28.0,14.0,21.0,11.0,2.0,1.0,0.0,0.0,35.0,7.0,139.0,10.8,49.3,10.0,3.0,0.0,413.0,11.0,13.0,1.0,3.0,31.0,7.0,25.0,30.0,8.0,2.0,2.0,0.0,23.0,10.0,140.0,7.1,50.7
21163423,10.0,3.0,0.0,396.0,19.0,8.0,0.0,5.0,30.0,10.0,14.0,25.0,2.0,1.0,0.0,0.0,30.0,9.0,121.0,8.3,47.6,8.0,2.0,1.0,437.0,17.0,16.0,1.0,6.0,19.0,11.0,22.0,17.0,2.0,0.0,0.0,0.0,34.0,7.0,121.0,6.6,52.4
21160722,20.0,6.0,0.0,261.0,6.0,5.0,0.0,5.0,25.0,12.0,19.0,44.0,1.0,1.0,0.0,0.0,27.0,9.0,104.0,19.2,36.3,9.0,2.0,0.0,591.0,14.0,6.0,1.0,11.0,36.0,7.0,21.0,17.0,0.0,0.0,1.0,0.0,53.0,11.0,119.0,7.6,63.7
21160120,15.0,5.0,0.0,498.0,11.0,7.0,1.0,5.0,33.0,12.0,13.0,15.0,4.0,2.0,1.0,0.0,53.0,10.0,135.0,11.1,55.1,12.0,6.0,0.0,356.0,6.0,13.0,2.0,4.0,25.0,3.0,21.0,21.0,2.0,1.0,1.0,0.0,16.0,8.0,125.0,9.6,44.9
21161433,9.0,2.0,0.0,658.0,13.0,13.0,0.0,6.0,16.0,16.0,14.0,9.0,1.0,2.0,0.0,0.0,44.0,11.0,118.0,7.6,53.8,9.0,0.0,0.0,484.0,7.0,6.0,2.0,3.0,14.0,5.0,17.0,22.0,3.0,0.0,0.0,0.0,23.0,7.0,116.0,7.8,46.2
21160936,5.0,3.0,0.0,311.0,9.0,10.0,2.0,2.0,20.0,8.0,16.0,28.0,2.0,3.0,2.0,0.0,17.0,9.0,115.0,4.3,32.7,16.0,2.0,1.0,707.0,18.0,10.0,3.0,3.0,16.0,10.0,11.0,13.0,2.0,2.0,1.0,0.0,59.0,14.0,117.0,13.7,67.3
21171114,12.0,2.0,1.0,364.0,5.0,20.0,2.0,4.0,29.0,7.0,14.0,14.0,0.0,1.0,2.0,0.0,19.0,7.0,123.0,9.8,46.3,10.0,2.0,0.0,452.0,5.0,15.0,1.0,4.0,25.0,5.0,27.0,19.0,0.0,2.0,3.0,0.0,14.0,6.0,118.0,8.5,53.7
21170507,22.0,6.0,0.0,777.0,31.0,9.0,5.0,7.0,31.0,10.0,16.0,6.0,0.0,1.0,2.0,0.0,70.0,18.0,123.0,17.9,65.7,7.0,2.0,0.0,265.0,8.0,10.0,1.0,2.0,18.0,6.0,22.0,36.0,1.0,5.0,0.0,0.0,19.0,6.0,103.0,6.8,34.3
21171833,11.0,5.0,0.0,579.0,8.0,11.0,2.0,2.0,32.0,11.0,14.0,23.0,4.0,2.0,0.0,0.0,33.0,9.0,112.0,9.8,52.6,12.0,1.0,0.0,525.0,13.0,8.0,2.0,2.0,23.0,3.0,19.0,22.0,2.0,2.0,0.0,0.0,46.0,10.0,99.0,12.1,47.4
21172210,4.0,1.0,0.0,463.0,5.0,4.0,2.0,4.0,14.0,8.0,16.0,27.0,0.0,0.0,1.0,0.0,39.0,6.0,119.0,3.4,45.3,23.0,4.0,0.0,561.0,26.0,12.0,0.0,9.0,16.0,19.0,27.0,9.0,3.0,2.0,0.0,0.0,62.0,22.0,129.0,17.8,54.7
21175420,10.0,4.0,0.0,409.0,12.0,12.0,2.0,1.0,13.0,14.0,15.0,26.0,2.0,0.0,1.0,0.0,35.0,6.0,109.0,9.2,42.0,16.0,7.0,0.0,556.0,17.0,12.0,0.0,5.0,19.0,7.0,24.0,15.0,2.0,2.0,1.0,0.0,60.0,13.0,115.0,13.9,58.0
21173123,4.0,4.0,0.0,371.0,9.0,9.0,2.0,2.0,30.0,3.0,11.0,36.0,2.0,3.0,2.0,0.0,21.0,6.0,134.0,3.0,42.2,9.0,2.0,1.0,502.0,19.0,12.0,3.0,1.0,24.0,7.0,16.0,21.0,1.0,2.0,2.0,0.0,35.0,12.0,133.0,6.8,57.8
21173612,6.0,3.0,0.0,516.0,7.0,13.0,0.0,4.0,21.0,8.0,26.0,27.0,2.0,1.0,0.0,0.0,29.0,7.0,117.0,5.1,63.1,8.0,3.0,0.0,282.0,11.0,9.0,1.0,6.0,25.0,14.0,20.0,16.0,6.0,0.0,0.0,0.0,25.0,10.0,122.0,6.6,36.9
21170934,10.0,4.0,1.0,508.0,3.0,7.0,1.0,2.0,15.0,5.0,21.0,32.0,0.0,3.0,0.0,0.0,32.0,6.0,103.0,9.7,46.7,20.0,5.0,0.0,613.0,17.0,10.0,3.0,4.0,28.0,10.0,13.0,8.0,0.0,1.0,1.0,0.0,48.0,16.0,114.0,17.5,53.3
21170308,5.0,0.0,0.0,529.0,4.0,11.0,0.0,1.0,16.0,8.0,13.0,11.0,4.0,3.0,0.0,0.0,24.0,6.0,108.0,4.6,51.6,12.0,2.0,0.0,573.0,14.0,11.0,3.0,3.0,21.0,9.0,18.0,13.0,3.0,0.0,0.0,0.0,40.0,9.0,116.0,10.3,48.4
21172101,12.0,4.0,0.0,605.0,17.0,8.0,2.0,4.0,29.0,18.0,15.0,15.0,3.0,4.0,1.0,0.0,56.0,18.0,129.0,9.3,57.9,7.0,2.0,0.0,371.0,7.0,10.0,4.0,6.0,26.0,4.0,23.0,18.0,1.0,2.0,1.0,0.0,31.0,10.0,135.0,5.2,42.1
21191209,13.0,3.0,0.0,472.0,16.0,8.0,0.0,6.0,30.0,7.0,11.0,20.0,0.0,0.0,0.0,0.0,47.0,14.0,127.0,10.2,53.6,6.0,1.0,0.0,421.0,10.0,13.0,0.0,4.0,23.0,5.0,19.0,28.0,1.0,0.0,1.0,0.0,19.0,7.0,127.0,4.7,46.4
21213421,3.0,0.0,0.0,404.0,7.0,11.0,3.0,1.0,29.0,6.0,22.0,16.0,1.0,3.0,0.0,0.0,27.0,3.0,113.0,2.7,43.6,19.0,6.0,0.0,619.0,11.0,9.0,3.0,3.0,18.0,9.0,21.0,15.0,2.0,3.0,1.0,0.0,50.0,14.0,110.0,17.3,56.4
21182318,9.0,1.0,0.0,296.0,13.0,7.0,1.0,3.0,20.0,10.0,21.0,31.0,1.0,0.0,2.0,0.0,25.0,10.0,108.0,8.3,38.2,9.0,2.0,1.0,554.0,17.0,10.0,0.0,5.0,24.0,15.0,16.0,26.0,2.0,0.0,1.0,0.0,39.0,9.0,112.0,8.0,61.8
21181431,15.0,3.0,0.0,617.0,15.0,5.0,1.0,6.0,24.0,14.0,16.0,16.0,2.0,2.0,1.0,0.0,53.0,19.0,124.0,12.1,57.6,9.0,4.0,0.0,454.0,10.0,6.0,2.0,2.0,20.0,6.0,27.0,24.0,2.0,1.0,1.0,0.0,21.0,8.0,129.0,7.0,42.4
21183422,16.0,2.0,0.0,340.0,16.0,10.0,0.0,11.0,28.0,11.0,26.0,24.0,5.0,1.0,0.0,0.0,34.0,8.0,120.0,13.3,47.1,13.0,3.0,0.0,435.0,15.0,10.0,1.0,5.0,20.0,6.0,17.0,25.0,1.0,0.0,2.0,0.0,38.0,20.0,111.0,11.7,52.9
21181011,25.0,8.0,0.0,501.0,16.0,17.0,2.0,8.0,30.0,19.0,20.0,10.0,2.0,3.0,1.0,0.0,47.0,27.0,132.0,18.9,56.4,6.0,2.0,0.0,362.0,10.0,10.0,3.0,3.0,14.0,7.0,24.0,35.0,3.0,1.0,1.0,0.0,26.0,9.0,112.0,5.4,43.6
21180154,23.0,9.0,0.0,579.0,30.0,8.0,1.0,10.0,35.0,21.0,15.0,14.0,2.0,1.0,2.0,0.0,65.0,15.0,143.0,16.1,60.8,6.0,3.0,0.0,300.0,5.0,4.0,1.0,2.0,23.0,9.0,30.0,51.0,3.0,1.0,1.0,0.0,15.0,3.0,131.0,4.6,39.2
21180312,19.0,8.0,0.0,625.0,18.0,13.0,0.0,9.0,13.0,16.0,19.0,18.0,1.0,3.0,0.0,0.0,51.0,12.0,120.0,15.8,60.3,5.0,3.0,0.0,362.0,13.0,6.0,3.0,2.0,20.0,11.0,22.0,28.0,5.0,0.0,0.0,0.0,23.0,7.0,107.0,4.7,39.7
21191834,24.0,11.0,0.0,689.0,12.0,7.0,1.0,6.0,21.0,9.0,15.0,24.0,3.0,5.0,0.0,0.0,40.0,16.0,99.0,24.2,60.3,11.0,6.0,0.0,377.0,17.0,4.0,5.0,1.0,26.0,10.0,14.0,24.0,1.0,1.0,0.0,0.0,31.0,9.0,100.0,11.0,39.7
21190533,23.0,9.0,0.0,735.0,21.0,16.0,3.0,6.0,28.0,10.0,21.0,12.0,0.0,3.0,1.0,0.0,57.0,23.0,131.0,17.6,57.7,9.0,4.0,0.0,399.0,7.0,9.0,3.0,3.0,27.0,9.0,18.0,11.0,0.0,3.0,2.0,0.0,18.0,8.0,128.0,7.0,42.3
21193101,1.0,0.0,0.0,474.0,11.0,9.0,0.0,1.0,33.0,8.0,34.0,32.0,1.0,3.0,0.0,0.0,13.0,3.0,140.0,0.7,48.7,7.0,0.0,0.0,495.0,18.0,7.0,3.0,4.0,42.0,16.0,27.0,15.0,2.0,0.0,1.0,0.0,47.0,10.0,132.0,5.3,51.3
21191103,11.0,2.0,0.0,365.0,15.0,10.0,2.0,1.0,22.0,6.0,21.0,23.0,5.0,1.0,0.0,0.0,25.0,5.0,118.0,9.3,38.9,11.0,3.0,0.0,598.0,12.0,10.0,1.0,8.0,26.0,10.0,16.0,16.0,1.0,2.0,1.0,0.0,37.0,13.0,129.0,8.5,61.1
21193622,8.0,1.0,0.0,598.0,8.0,14.0,1.0,4.0,30.0,8.0,14.0,16.0,2.0,1.0,2.0,0.0,40.0,6.0,111.0,7.2,65.8,9.0,2.0,0.0,283.0,8.0,14.0,1.0,3.0,17.0,11.0,17.0,17.0,1.0,1.0,1.0,0.0,21.0,5.0,95.0,9.5,34.2
21195407,14.0,8.0,0.0,589.0,22.0,8.0,0.0,5.0,26.0,8.0,33.0,31.0,4.0,2.0,1.0,0.0,46.0,13.0,117.0,12.0,59.3,13.0,4.0,0.0,341.0,14.0,11.0,2.0,4.0,32.0,12.0,18.0,34.0,2.0,0.0,0.0,0.0,29.0,11.0,114.0,11.4,40.7
21203407,8.0,1.0,0.0,481.0,18.0,7.0,1.0,5.0,32.0,9.0,10.0,14.0,1.0,0.0,2.0,0.0,50.0,7.0,114.0,7.0,50.2,19.0,3.0,0.0,500.0,15.0,13.0,0.0,5.0,12.0,4.0,18.0,28.0,1.0,1.0,0.0,0.0,31.0,11.0,112.0,17.0,49.8
